OT,overtime,schedule_day
7,466.0,0
7,293.0,2
4,232.0,9
7,358.0,14
7,276.0,16
5,422.0,21
7,409.0,4
7,433.0,24
7,461.0,4
7,386.0,14
7,301.0,0
7,325.0,14
7,330.0,18
5,209.0,3
7,200.0,4
7,368.0,18
5,266.0,21
7,483.0,0
7,337.0,2
7,207.0,4
5,319.0,21
7,70.0,18
7,365.0,2
7,288.0,16
5,207.0,21
7,280.0,0
7,35.0,4
7,438.0,14
5,431.0,23
7,256.0,0
7,32.0,2
7,388.0,14
7,195.0,16
7,374.0,0
7,104.0,2
7,78.0,18
7,82.0,24
7,62.0,2
5,435.0,23
7,194.0,24
7,346.0,0
7,152.0,2
7,80.0,4
7,144.0,16
5,404.0,21
5,411.0,23
7,136.0,24
5,20.0,23
7,421.0,0
5,430.0,3
7,49.0,9
7,289.0,24
7,302.0,2
7,303.0,14
7,146.0,16
7,38.0,18
5,215.0,21
5,483.0,23
7,40.0,24
7,170.0,2
7,253.0,16
7,271.0,0
5,180.0,3
7,266.0,14
7,490.0,16
5,485.0,4
7,71.0,14
5,391.0,23
7,325.0,24
7,437.0,0
7,265.0,14
7,97.0,18
7,49.0,2
5,196.0,3
7,31.0,4
7,126.0,14
5,462.0,21
7,168.0,24
7,55.0,4
5,396.0,17
5,376.0,23
7,56.0,2
7,119.0,4
7,353.0,0
7,399.0,4
5,161.0,23
7,235.0,24
7,66.0,2
7,25.0,4
7,127.0,14
7,320.0,0
7,93.0,2
5,429.0,3
7,392.0,4
7,476.0,14
7,376.0,16
7,300.0,2
5,377.0,3
7,85.0,4
7,34.0,16
7,218.0,2
5,255.0,3
7,267.0,16
7,279.0,18
7,454.0,4
4,43.0,9
7,450.0,24
5,254.0,23
7,316.0,24
7,264.0,0
7,61.0,2
7,33.0,4
7,206.0,16
7,321.0,14
7,4.0,18
7,107.0,24
5,76.0,23
7,246.0,24
7,406.0,0
7,23.0,2
7,426.0,16
7,179.0,24
7,181.0,14
5,337.0,21
5,434.0,23
5,451.0,21
7,436.0,24
7,126.0,2
7,63.0,18
5,167.0,21
5,382.0,23
7,464.0,24
7,328.0,2
5,320.0,3
7,286.0,4
7,262.0,18
5,409.0,21
5,294.0,23
7,90.0,4
7,423.0,14
7,145.0,18
5,338.0,3
5,344.0,16
7,312.0,16
5,250.0,21
7,464.0,2
7,437.0,0
5,285.0,23
7,259.0,24
7,128.0,2
5,280.0,23
7,414.0,24
7,309.0,0
7,289.0,4
7,410.0,14
7,147.0,16
5,369.0,21
5,477.0,23
7,380.0,24
7,474.0,2
7,440.0,16
7,248.0,18
5,336.0,21
5,339.0,23
7,253.0,24
7,215.0,14
7,224.0,24
7,298.0,2
7,457.0,14
7,4.0,16
7,248.0,24
7,438.0,14
6,121.0,16
5,467.0,21
5,414.0,23
7,91.0,16
7,155.0,18
7,282.0,0
7,133.0,2
7,321.0,4
5,134.0,21
7,112.0,2
7,20.0,16
5,237.0,21
5,370.0,23
7,424.0,0
7,72.0,2
7,322.0,24
7,352.0,2
7,403.0,4
5,403.0,14
7,289.0,18
7,437.0,4
7,365.0,14
7,243.0,16
5,452.0,18
5,333.0,23
5,23.0,25
7,383.0,0
7,505.0,4
7,451.0,0
7,291.0,2
7,91.0,2
5,335.0,23
7,107.0,24
7,218.0,4
7,178.0,18
7,106.0,0
5,363.0,3
7,435.0,4
7,121.0,18
5,313.0,23
5,391.0,21
7,378.0,0
7,461.0,4
7,23.0,2
5,67.0,16
7,489.0,0
7,216.0,16
5,130.0,23
7,238.0,24
7,462.0,2
7,308.0,16
7,466.0,18
7,121.0,0
7,488.0,4
4,24.0,9
7,384.0,14
7,416.0,16
7,389.0,18
5,318.0,21
5,159.0,23
7,117.0,0
7,38.0,2
7,496.0,14
7,19.0,16
5,228.0,23
7,137.0,24
7,135.0,2
5,319.0,3
7,207.0,14
7,435.0,16
7,398.0,24
7,273.0,0
7,131.0,2
3,86.0,11
5,415.0,3
7,246.0,4
5,102.0,14
7,383.0,16
5,280.0,17
7,226.0,24
7,252.0,0
7,21.0,16
5,289.0,21
7,244.0,24
7,73.0,4
7,192.0,14
7,36.0,24
7,429.0,4
