OT,schedule_day
9,0
9,0
8,1
MRI,1
8,2
5,4
5,4
5,8
5,8
5,8
8,9
4,10
10,14
8,16
4,25
4,25
4,25
MRI,8
9,9
4,11
9,16
MRI,25
9,0
MRI,1
MRI,7
2,10
MRI,11
MRI,11
8,16
4,23
9,0
8,9
8,16
5,16
MRI,25
9,0
MRI,7
MRI,8
9,14
MRI,21
MRI,21
MRI,21
MRI,21
MRI,25
9,0
MRI,7
MRI,7
MRI,7
MRI,7
8,15
MRI,4
MRI,8
4,9
MRI,11
7,14
8,16
MRI,21
8,22
8,16
4,24
4,25
4,25
4,25
4,11
MRI,18
MRI,1
8,2
MRI,8
8,9
4,10
4,11
MRI,11
MRI,11
MRI,11
MRI,11
4,25
4,25
4,25
9,0
MRI,8
9,14
MRI,15
MRI,15
MRI,18
9,23
4,24
4,25
MRI,25
4,25
4,25
3,7
8,9
9,23
4,24
4,25
4,25
4,25
4,25
4,25
3,4
MRI,21
9,9
2,10
4,11
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,25
9,0
8,8
MRI,21
9,23
4,25
MRI,25
4,25
4,25
9,0
MRI,1
8,2
9,14
8,15
9,16
8,21
MRI,21
MRI,21
MRI,21
9,23
4,24
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,7
MRI,8
9,9
4,11
MRI,11
9,14
8,15
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
9,0
MRI,7
MRI,11
MRI,18
9,0
9,16
MRI,21
8,23
3,25
4,25
8,2
5,22
4,23
4,24
4,25
4,25
4,25
MRI,11
MRI,7
MRI,21
5,22
9,9
5,17
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
MRI,4
9,9
MRI,11
MRI,11
MRI,11
9,14
9,16
8,16
9,9
9,16
MRI,21
MRI,21
MRI,21
MRI,21
9,23
5,16
9,23
9,0
MRI,7
9,14
9,16
MRI,18
MRI,18
MRI,22
9,23
9,14
MRI,8
2,10
MRI,11
9,16
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
4,23
MRI,25
9,0
MRI,1
MRI,4
9,14
9,16
8,9
MRI,18
MRI,1
9,9
9,0
9,0
MRI,4
8,8
4,11
9,16
MRI,11
9,14
MRI,18
MRI,21
9,23
4,25
4,25
MRI,25
4,25
4,25
9,0
9,0
MRI,8
MRI,8
MRI,8
MRI,11
MRI,11
MRI,11
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
9,0
9,0
4,25
4,25
MRI,25
MRI,25
MRI,25
4,25
4,25
4,25
9,0
MRI,1
8,9
9,14
9,16
3,4
9,14
9,16
7,8
9,9
4,10
8,16
8,16
9,0
MRI,1
MRI,8
9,9
MRI,11
9,14
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,2
MRI,7
MRI,7
MRI,7
MRI,8
9,14
MRI,21
4,25
4,25
4,25
MRI,1
MRI,25
6,9
9,14
9,23
MRI,4
MRI,8
MRI,4
MRI,25
MRI,25
MRI,25
9,0
MRI,1
9,9
9,16
9,23
9,0
9,0
MRI,1
MRI,4
9,23
4,10
MRI,18
MRI,22
4,25
4,25
4,25
2,8
9,9
2,10
MRI,21
MRI,21
MRI,21
MRI,21
MRI,11
9,14
9,16
MRI,7
MRI,7
MRI,7
MRI,7
9,14
9,16
MRI,18
MRI,25
MRI,7
MRI,8
9,9
MRI,11
4,25
MRI,25
4,25
4,25
MRI,1
MRI,21
4,25
4,25
4,25
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,4
MRI,7
9,9
MRI,11
MRI,11
9,14
9,16
MRI,18
MRI,21
MRI,11
MRI,18
MRI,18
MRI,18
3,4
MRI,8
MRI,8
9,9
2,10
4,11
MRI,11
MRI,8
8,9
MRI,11
9,0
9,23
3,4
3,4
MRI,7
MRI,22
9,16
MRI,21
MRI,8
MRI,11
MRI,11
MRI,11
9,16
MRI,21
9,2
9,9
9,14
MRI,18
MRI,21
MRI,1
9,9
MRI,11
9,16
MRI,21
MRI,25
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,11
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
9,23
MRI,25
MRI,21
MRI,21
MRI,21
MRI,21
9,23
MRI,25
