OT,schedule_day
8,1
8,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
9,2
8,2
8,3
3,3
3,4
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
4,10
4,11
MRI,11
8,15
8,16
10,17
MRI,18
MRI,21
9,23
8,23
8,23
4,24
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
9,2
3,3
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
8,9
4,10
4,11
MRI,11
MRI,11
MRI,11
3,15
MRI,15
MRI,15
MRI,15
3,15
8,16
4,17
MRI,21
MRI,21
MRI,21
3,22
3,22
5,22
5,22
5,22
8,23
8,23
MRI,25
MRI,25
MRI,25
MRI,1
8,2
8,2
3,3
MRI,4
MRI,7
8,9
MRI,11
MRI,11
MRI,11
8,16
9,16
MRI,21
MRI,22
9,23
8,23
4,24
4,25
4,25
4,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
9,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
7,9
4,10
4,11
4,11
MRI,11
MRI,11
MRI,11
8,16
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
5,22
5,22
5,22
5,22
9,23
8,23
8,23
4,23
7,23
4,24
MRI,25
MRI,25
MRI,25
MRI,25
4,25
4,25
4,25
8,1
8,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
3,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
8,9
4,10
4,11
MRI,11
MRI,11
MRI,11
8,15
MRI,15
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
8,23
4,23
4,24
MRI,25
8,2
9,2
MRI,4
MRI,4
MRI,4
9,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
4,10
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
3,4
3,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
4,10
4,11
5,17
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
9,23
8,23
4,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
8,2
9,2
3,3
MRI,4
MRI,4
MRI,7
MRI,7
8,9
4,11
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
8,16
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,23
8,23
7,23
4,24
MRI,25
MRI,25
MRI,25
MRI,25
8,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
5,8
5,8
5,8
8,9
8,9
4,10
4,11
4,11
MRI,11
3,11
MRI,11
MRI,11
MRI,11
3,11
8,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,22
MRI,22
8,23
8,23
7,23
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
9,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
5,8
MRI,8
MRI,8
MRI,8
MRI,8
5,8
5,8
5,8
8,9
MRI,15
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
4,24
4,25
4,25
MRI,25
MRI,25
MRI,25
MRI,25
4,25
4,25
4,25
8,1
7,1
7,1
7,1
MRI,1
MRI,1
MRI,1
MRI,1
7,1
8,2
9,2
9,2
3,3
3,4
MRI,4
MRI,4
MRI,4
MRI,4
7,4
MRI,7
MRI,7
MRI,7
MRI,7
2,8
MRI,8
8,9
2,10
4,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,15
MRI,18
MRI,21
MRI,21
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
9,2
8,2
3,4
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,22
MRI,22
8,23
8,23
4,24
MRI,25
4,25
4,25
MRI,25
MRI,25
MRI,25
4,25
4,25
4,25
8,1
MRI,1
MRI,1
8,2
9,2
9,2
3,3
3,4
3,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,8
MRI,8
5,8
5,8
5,8
4,11
MRI,11
MRI,11
MRI,11
MRI,18
MRI,18
MRI,18
MRI,21
MRI,1
9,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
9,9
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
9,23
MRI,1
MRI,1
MRI,1
MRI,1
9,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
8,2
9,2
5,4
MRI,4
MRI,4
MRI,4
3,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
8,9
8,9
4,10
4,11
MRI,11
MRI,11
MRI,11
9,14
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
8,22
MRI,22
9,23
4,24
4,25
4,25
MRI,25
MRI,25
MRI,25
MRI,25
4,25
4,25
4,25
9,0
8,2
9,2
3,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,8
MRI,8
MRI,8
MRI,11
MRI,11
MRI,11
MRI,11
MRI,11
3,15
3,15
MRI,21
MRI,21
MRI,21
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
9,2
MRI,4
MRI,4
MRI,4
MRI,4
3,7
MRI,7
3,8
3,8
4,10
MRI,21
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
3,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
4,10
7,10
7,10
MRI,11
8,16
MRI,21
4,24
MRI,25
MRI,25
MRI,25
MRI,1
8,2
9,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
8,22
9,23
4,25
4,25
MRI,25
MRI,25
MRI,25
4,25
4,25
4,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
9,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
8,16
MRI,18
MRI,21
MRI,21
MRI,21
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
9,2
MRI,4
MRI,4
MRI,4
MRI,7
9,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,21
9,23
MRI,25
MRI,25
MRI,25
MRI,25
4,25
MRI,1
MRI,1
9,2
8,2
3,3
3,4
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
9,23
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
2,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
