OT,surgery_duration,schedule_day,simulation_day
7,49,0,0
6,220,0,0
6,123,0,0
7,117,0,0
5,100,0,0
3,135,0,0
2,104,1,1
5,75,1,1
3,67,1,1
5,21,1,1
MRI,427,1,1
7,19,0,0
3,34,1,1
5,205,0,0
5,12,1,1
5,124,1,1
1,108,1,1
7,115,0,0
9,163,2,2
5,57,2,2
3,49,2,2
7,105,2,2
3,27,2,2
5,998,2,2
5,60,2,2
10,1349,0,0
1,113,3,3
7,11,1,1
2,51,3,3
5,74,3,3
7,82,3,3
3,46,3,3
7,77,1,1
4,2703,2,2
5,98,4,4
5,100,3,3
4,104,4,4
4,107,4,4
3,133,2,2
MRI,188,4,4
3,1481,4,4
1,83,0,0
7,104,2,2
9,161,2,2
7,529,4,4
9,146,7,7
2,83,7,7
MRI,271,7,7
MRI,202,4,4
1,45,4,4
MRI,82,7,7
5,32,7,7
3,33,4,4
6,33,7,7
9,58,7,7
5,76,8,8
3,55,8,8
5,107,7,7
5,31,8,8
5,313,4,4
3,39,8,8
5,81,8,8
9,205,9,9
4,82,9,9
5,108,9,9
7,57,9,9
7,32,2,2
2,104,10,10
5,87,10,10
9,243,9,9
7,110,10,10
7,28,10,10
1,62,9,9
3,249,7,7
MRI,163,11,11
MRI,206,11,11
7,42,11,11
6,191,10,10
3,74,2,2
3,5,11,11
1,94,7,7
6,258,9,9
MRI,295,8,8
4,2800,11,11
6,436,4,4
MRI,277,8,8
10,672,2,2
5,357,14,14
7,13,14,14
7,107,14,14
2,68,14,14
10,166,0,0
7,85,9,9
1,121,8,8
5,23,15,15
9,101,14,14
7,64,15,15
5,50,15,15
3,45,15,15
10,104,15,15
6,179,14,14
MRI,204,15,15
10,34,15,15
2,80,15,15
4,123,16,16
6,259,16,16
3,827,14,14
5,41,16,16
4,54,16,16
7,115,16,16
6,69,16,16
4,27,16,16
9,137,16,16
5,91,16,16
5,139,11,11
4,46,16,16
5,31,17,17
10,137,16,16
MRI,247,18,18
4,106,18,18
4,729,17,17
6,126,17,17
MRI,391,15,15
3,2313,18,18
1,78,15,15
5,70,18,18
5,74,21,21
1,83,11,11
6,154,21,21
MRI,253,21,21
5,18,21,21
2,32,21,21
5,135,17,17
4,8,22,22
4,73,22,22
MRI,739,22,22
10,120,14,14
10,93,22,22
7,38,23,23
5,71,23,23
2,863,22,22
4,69,23,23
7,50,23,23
6,50,23,23
4,4,23,23
7,238,22,22
4,4,22,22
4,41,23,23
7,15,23,23
4,43,23,23
4,32,23,23
2,94,0,0
9,166,23,23
3,111,24,24
6,189,23,23
4,466,24,24
4,30,25,25
4,86,25,25
4,103,25,25
7,54,24,24
3,1366,25,25
1,64,22,22
3,79,21,21
3,106,17,17
7,25,25,25
9,36,23,23
1,67,14,14
9,161,16,16
7,49,0,28
2,53,0,28
5,67,0,28
1,84,21,21
6,11,0,28
7,97,0,28
8,4201,0,0
3,81,1,29
3,66,0,28
7,833,8,8
5,5,1,29
5,116,1,29
3,54,2,30
3,20,2,30
MRI,209,1,29
4,3609,2,30
10,126,0,28
7,72,2,30
9,134,2,30
2,62,1,29
6,40,7,35
3,103,11,11
8,4079,14,14
5,44,7,35
5,6,8,36
5,125,7,35
5,22,8,36
5,21,8,36
7,31,1,29
5,114,9,37
2,1948,8,36
6,98,9,37
MRI,272,7,35
4,72,9,37
5,120,10,38
8,6946,7,7
7,23,10,38
3,65,10,38
MRI,460,4,32
6,148,9,37
1,45,0,28
3,36,11,39
4,692,10,38
8,287,11,39
7,92,9,37
MRI,263,11,39
MRI,184,11,39
7,162,11,39
7,118,14,42
2,80,14,42
6,90,14,42
7,63,14,42
5,136,14,42
9,70,14,42
1,65,3,31
3,708,14,42
5,12,15,43
5,24,16,44
5,38,15,43
10,92,15,43
2,94,24,24
4,54,16,44
4,66,16,44
5,147,23,23
6,100,16,44
1,86,16,44
4,12,16,44
6,190,16,44
1,120,11,39
9,172,14,14
9,175,16,44
1,61,17,45
2,178,15,43
3,73,11,39
4,74,18,46
4,107,18,46
7,32,18,46
MRI,146,18,46
MRI,282,15,43
5,118,18,46
9,312,16,44
3,188,17,45
3,87,2,30
8,3879,21,21
4,980,17,45
3,73,21,49
5,34,21,49
MRI,209,21,49
MRI,215,18,46
1,49,1,29
MRI,220,21,49
2,95,21,49
4,46,22,50
6,106,21,49
4,25,22,50
5,229,11,39
5,97,21,49
10,67,22,50
MRI,233,22,50
4,40,22,50
6,228,23,51
4,15,23,51
4,48,23,51
2,1006,22,50
6,69,23,51
3,72,22,50
5,135,23,51
4,30,23,51
4,38,23,51
7,94,23,51
7,129,23,51
7,89,24,52
2,24,24,52
3,102,24,52
7,92,23,51
3,25,22,50
10,307,21,49
3,114,7,35
4,38,23,51
7,117,25,53
4,458,24,52
4,35,25,53
5,49,25,53
1,71,22,50
7,89,25,53
4,96,25,53
7,30,25,53
4,77,25,53
5,80,24,52
3,2155,25,53
MRI,308,25,53
4,33,25,53
2,56,0,56
5,196,0,56
5,131,0,56
6,199,0,56
1,45,23,51
7,84,0,56
3,128,0,56
6,43,0,56
5,40,1,57
3,50,1,57
5,38,1,57
7,142,0,56
3,32,2,58
1,93,1,57
7,142,1,57
3,23,2,58
2,81,1,57
7,53,2,58
10,109,0,56
7,114,2,58
MRI,282,1,57
3,80,3,59
5,57,2,58
4,3188,2,58
5,289,25,25
3,132,4,60
5,98,4,60
4,49,4,60
7,29,3,59
1,101,0,56
7,77,4,60
MRI,277,22,50
6,91,7,63
MRI,222,7,63
MRI,62,7,63
5,78,7,63
5,35,7,63
6,71,7,63
MRI,329,8,64
1,97,21,49
5,213,25,53
5,21,8,64
5,49,8,64
5,62,8,64
9,50,9,65
7,609,8,64
4,52,9,65
6,168,9,65
