OT,schedule_day
10,0
8,1
10,2
8,2
4,4
3,4
8,8
8,9
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,18
MRI,1
5,8
5,8
5,8
8,22
MRI,22
8,23
MRI,1
8,2
4,2
8,9
8,11
8,16
MRI,21
MRI,21
MRI,21
9,23
8,23
MRI,4
MRI,21
8,23
MRI,25
4,4
2,22
2,22
MRI,25
8,2
4,3
4,4
2,8
8,16
8,22
8,23
8,2
4,3
MRI,8
2,8
8,9
3,15
8,16
8,21
8,22
9,23
8,23
MRI,1
8,9
MRI,11
8,22
2,22
2,22
10,0
7,0
8,2
4,3
2,8
8,23
MRI,11
8,16
2,22
2,22
8,2
8,16
8,23
MRI,1
8,2
MRI,4
3,15
3,15
8,16
9,23
8,23
MRI,25
MRI,1
8,9
MRI,11
8,16
2,22
2,22
8,23
MRI,21
9,23
9,23
7,14
8,16
2,22
2,22
8,23
8,2
MRI,4
8,16
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
8,1
8,16
2,22
2,22
8,23
MRI,1
8,2
9,9
8,16
MRI,18
MRI,21
8,2
4,2
9,9
MRI,11
8,16
MRI,18
8,23
8,8
3,0
8,2
MRI,7
8,16
MRI,21
MRI,21
MRI,21
2,22
2,22
8,23
MRI,22
9,23
8,23
MRI,25
MRI,25
8,2
4,10
2,10
4,11
MRI,11
MRI,11
MRI,11
8,16
8,23
8,2
4,2
8,11
8,16
8,23
MRI,25
MRI,25
4,4
8,2
2,10
MRI,25
8,2
MRI,4
MRI,4
MRI,4
9,9
MRI,11
8,16
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
MRI,1
MRI,1
MRI,7
9,9
8,16
MRI,22
2,22
2,22
8,23
4,2
3,4
MRI,7
8,9
7,9
7,9
8,23
3,0
8,2
4,3
8,23
2,8
8,16
8,23
8,1
8,2
4,2
8,16
MRI,21
8,23
2,8
8,11
8,16
8,23
MRI,25
8,2
3,4
8,8
8,16
2,22
2,22
4,4
MRI,11
MRI,11
MRI,11
MRI,11
8,16
8,23
MRI,1
MRI,8
2,10
MRI,25
MRI,1
4,2
8,23
7,9
7,9
8,16
8,1
MRI,1
8,2
MRI,18
MRI,21
MRI,25
MRI,1
MRI,8
8,9
8,16
5,16
MRI,1
8,2
MRI,7
8,11
8,23
MRI,1
MRI,11
8,16
9,23
9,23
MRI,25
3,4
MRI,4
MRI,4
MRI,7
MRI,7
9,9
2,22
2,22
MRI,1
8,11
8,16
MRI,18
MRI,21
8,22
2,22
2,22
9,23
8,23
MRI,25
MRI,25
MRI,7
MRI,8
9,9
8,11
4,18
8,2
4,2
4,4
9,9
8,16
2,22
2,22
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
4,2
9,9
MRI,11
MRI,11
MRI,11
3,15
MRI,15
9,23
8,11
8,16
MRI,1
3,21
2,22
2,22
MRI,1
8,2
4,3
MRI,11
MRI,18
MRI,21
MRI,21
2,22
2,22
8,23
MRI,1
8,2
3,4
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
2,8
8,9
9,9
2,22
2,22
9,23
MRI,25
8,2
4,3
MRI,18
2,22
2,22
2,22
8,2
4,2
8,16
2,22
2,22
8,23
MRI,1
4,2
MRI,7
MRI,7
MRI,7
9,9
2,10
MRI,11
8,11
MRI,21
2,22
2,22
8,23
MRI,1
4,3
4,4
8,9
4,3
MRI,18
MRI,18
MRI,18
8,23
MRI,1
4,2
4,4
4,4
MRI,4
MRI,4
MRI,4
8,9
10,15
8,16
8,16
MRI,25
MRI,1
8,2
4,4
8,9
8,16
MRI,21
MRI,4
MRI,7
MRI,11
MRI,11
MRI,11
MRI,11
8,15
8,16
MRI,18
MRI,21
MRI,21
8,23
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,16
8,1
8,2
4,2
MRI,7
8,16
8,23
MRI,1
4,2
4,4
8,11
MRI,1
MRI,4
MRI,4
MRI,4
MRI,7
MRI,8
8,16
MRI,21
4,11
MRI,11
MRI,18
4,3
2,10
8,16
8,22
8,23
MRI,1
8,16
2,22
2,22
MRI,1
8,2
3,4
3,4
MRI,21
9,23
MRI,1
2,8
9,9
MRI,11
MRI,11
8,16
8,23
4,4
8,9
MRI,22
9,23
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,21
2,22
2,22
MRI,1
MRI,4
MRI,4
MRI,7
4,11
4,11
MRI,11
MRI,11
MRI,11
MRI,11
8,16
2,22
2,22
8,23
MRI,25
MRI,25
MRI,11
MRI,11
MRI,11
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,21
2,22
2,22
9,23
8,23
