OT,overtime,schedule_day
6,200.0,0
7,395.0,0
5,409.0,0
2,188.0,1
7,201.0,1
1,317.0,1
7,193.0,2
6,3.0,3
5,173.0,3
MRI,4.0,7
10,167.0,7
9,393.0,7
5,468.0,7
1,99.0,8
5,106.0,8
3,332.0,8
7,330.0,9
7,33.0,10
10,179.0,10
5,117.0,14
8,221.0,14
5,14.0,15
7,371.0,15
6,11.0,16
7,100.0,16
5,52.0,17
MRI,20.0,18
3,115.0,18
7,164.0,18
3,45.0,22
5,193.0,22
4,10.0,23
6,149.0,23
5,361.0,23
7,24.0,24
5,147.0,24
7,342.0,25
8,20.0,0
6,149.0,0
5,150.0,0
1,148.0,1
7,164.0,1
3,173.0,2
7,308.0,2
5,409.0,2
9,499.0,2
8,49.0,4
3,81.0,4
4,168.0,4
7,306.0,4
8,73.0,7
6,82.0,7
9,453.0,7
3,6.0,8
5,30.0,8
1,100.0,8
7,360.0,8
4,34.0,9
9,240.0,9
7,409.0,9
8,498.0,9
3,16.0,10
5,469.0,10
6,15.0,11
5,357.0,14
7,361.0,14
9,98.0,14
5,109.0,15
7,421.0,15
6,274.0,16
7,371.0,16
5,28.0,17
4,320.0,18
8,28.0,21
5,319.0,21
9,339.0,21
5,64.0,22
7,368.0,23
4,479.0,25
8,66.0,0
5,300.0,0
6,378.0,0
7,8.0,1
2,327.0,1
3,15.0,4
MRI,15.0,4
4,80.0,4
7,167.0,4
5,459.0,4
6,20.0,7
5,9.0,8
3,110.0,8
7,188.0,8
1,452.0,8
10,22.0,9
4,23.0,9
7,299.0,9
5,34.0,9
5,472.0,11
5,256.0,14
6,284.0,14
7,451.0,14
5,10.0,15
9,379.0,14
7,504.0,15
7,133.0,16
6,214.0,16
4,339.0,18
8,49.0,21
5,227.0,21
5,88.0,22
5,211.0,23
7,17.0,24
4,230.0,25
6,164.0,0
8,433.0,1
9,479.0,0
7,38.0,2
5,173.0,2
8,298.0,2
7,190.0,4
5,308.0,3
6,198.0,7
5,428.0,7
5,28.0,8
2,62.0,8
3,402.0,8
7,245.0,9
9,140.0,9
10,203.0,10
5,261.0,9
6,154.0,14
5,411.0,14
2,37.0,15
7,48.0,15
5,110.0,15
6,19.0,16
7,283.0,16
7,23.0,17
7,194.0,18
4,432.0,18
5,41.0,18
8,108.0,21
9,204.0,21
6,316.0,21
5,58.0,22
3,450.0,22
6,6.0,23
5,246.0,23
7,279.0,23
8,69.0,0
2,42.0,1
1,59.0,1
5,160.0,2
8,222.0,2
7,253.0,2
10,84.0,2
4,267.0,4
6,329.0,7
5,11.0,8
5,206.0,11
5,81.0,14
8,163.0,14
7,241.0,14
6,306.0,14
9,489.0,14
5,110.0,15
7,226.0,15
6,191.0,16
5,249.0,17
MRI,39.0,18
8,13.0,21
5,387.0,21
3,61.0,22
9,111.0,21
5,182.0,22
5,40.0,23
6,462.0,23
7,227.0,25
4,236.0,25
5,258.0,25
6,103.0,0
5,344.0,0
2,5.0,1
10,9.0,1
7,367.0,1
4,94.0,2
7,497.0,2
7,61.0,4
6,83.0,4
5,408.0,4
10,90.0,2
8,177.0,7
5,23.0,8
7,284.0,8
8,371.0,8
4,4.0,9
7,354.0,9
5,325.0,11
9,153.0,14
5,213.0,14
7,399.0,14
5,29.0,15
2,97.0,15
7,169.0,15
6,122.0,16
7,278.0,16
5,488.0,16
9,203.0,16
MRI,22.0,18
10,30.0,16
3,88.0,18
7,189.0,18
4,303.0,18
8,27.0,21
6,273.0,21
5,226.0,22
3,348.0,22
9,492.0,21
7,66.0,23
6,77.0,23
6,47.0,25
5,232.0,25
6,417.0,0
7,195.0,0
5,367.0,0
7,147.0,2
5,280.0,2
9,394.0,2
7,114.0,4
4,311.0,4
5,401.0,4
8,101.0,7
6,157.0,7
5,242.0,7
9,340.0,7
1,90.0,8
5,163.0,8
7,327.0,8
8,263.0,9
7,414.0,9
9,487.0,9
7,17.0,10
6,103.0,11
3,122.0,11
5,197.0,14
7,233.0,14
6,327.0,14
7,149.0,15
5,499.0,15
7,98.0,16
2,105.0,15
6,341.0,16
4,69.0,18
8,15.0,21
9,121.0,21
5,147.0,22
7,100.0,23
7,291.0,25
4,484.0,25
6,9.0,0
8,237.0,0
7,171.0,1
8,196.0,1
2,202.0,1
9,315.0,2
MRI,26.0,4
4,285.0,4
5,425.0,4
6,28.0,7
5,392.0,7
9,393.0,7
5,8.0,8
7,251.0,8
1,412.0,8
7,189.0,9
10,416.0,8
9,470.0,9
8,479.0,9
7,24.0,10
5,273.0,14
6,394.0,14
5,46.0,15
8,53.0,15
7,77.0,15
6,360.0,16
10,69.0,16
MRI,22.0,18
7,291.0,18
5,445.0,18
5,203.0,21
6,223.0,21
8,252.0,21
5,31.0,22
3,115.0,22
7,6.0,23
4,82.0,23
6,137.0,23
5,404.0,23
3,97.0,25
4,366.0,25
7,387.0,25
6,175.0,0
5,310.0,0
5,67.0,1
2,107.0,1
7,464.0,1
7,161.0,2
9,263.0,2
5,399.0,2
7,23.0,3
10,13.0,2
6,18.0,7
8,161.0,7
10,343.0,7
1,428.0,8
9,155.0,9
7,301.0,14
5,62.0,15
2,72.0,15
7,238.0,15
9,400.0,16
MRI,8.0,21
8,49.0,21
9,416.0,21
6,472.0,21
5,74.0,22
3,503.0,22
6,205.0,23
10,83.0,0
6,199.0,0
1,303.0,1
5,219.0,2
7,16.0,4
5,328.0,3
4,339.0,4
6,275.0,7
1,214.0,8
5,330.0,8
8,35.0,9
5,92.0,9
3,129.0,11
5,105.0,14
9,319.0,14
7,104.0,15
5,348.0,15
6,129.0,16
7,284.0,16
6,96.0,21
5,275.0,21
5,272.0,22
6,48.0,23
9,51.0,23
7,73.0,24
7,13.0,25
1,19.0,25
5,463.0,25
8,189.0,0
6,258.0,0
1,101.0,1
7,19.0,2
9,338.0,2
5,410.0,2
7,38.0,3
4,143.0,4
8,207.0,7
6,343.0,7
7,15.0,8
5,245.0,8
1,346.0,8
3,504.0,8
5,466.0,11
5,23.0,14
7,174.0,14
5,155.0,15
7,296.0,15
1,3.0,16
9,460.0,16
4,235.0,18
8,157.0,21
9,266.0,21
5,174.0,23
7,387.0,23
5,398.0,25
5,314.0,0
7,441.0,0
1,407.0,1
7,68.0,2
5,156.0,2
8,294.0,2
9,407.0,2
7,178.0,4
4,444.0,4
8,27.0,7
10,125.0,7
6,165.0,7
5,350.0,7
1,48.0,8
7,110.0,8
3,184.0,8
8,263.0,8
5,288.0,8
10,196.0,8
7,243.0,9
9,465.0,9
3,46.0,11
5,397.0,11
5,164.0,14
7,222.0,14
6,281.0,14
9,461.0,14
7,13.0,15
5,25.0,15
5,478.0,16
5,226.0,17
4,190.0,18
8,305.0,18
6,218.0,21
5,10.0,22
5,240.0,24
7,174.0,25
5,318.0,25
5,24.0,0
8,135.0,0
6,263.0,0
1,387.0,1
4,22.0,2
5,305.0,1
8,429.0,2
4,101.0,4
5,301.0,4
6,117.0,7
5,256.0,7
5,4.0,8
1,89.0,8
7,45.0,9
8,130.0,9
7,35.0,10
5,106.0,14
8,111.0,14
7,443.0,14
7,127.0,15
5,135.0,15
2,142.0,15
8,427.0,15
4,24.0,16
6,154.0,16
7,177.0,16
3,6.0,18
7,220.0,18
5,143.0,21
6,174.0,21
8,260.0,21
3,78.0,22
9,337.0,21
7,82.0,23
6,124.0,23
5,6.0,25
3,242.0,25
6,25.0,0
5,61.0,0
8,166.0,0
2,128.0,1
7,236.0,1
1,420.0,1
8,300.0,2
5,494.0,2
6,29.0,3
7,325.0,4
8,203.0,7
5,381.0,7
5,75.0,8
9,220.0,7
1,501.0,8
4,154.0,9
7,432.0,9
7,26.0,10
5,117.0,9
5,483.0,11
7,86.0,14
5,93.0,14
6,314.0,14
9,477.0,14
7,99.0,15
5,153.0,15
6,183.0,16
7,194.0,16
9,292.0,16
5,402.0,17
MRI,19.0,18
6,71.0,21
8,337.0,21
3,47.0,22
5,153.0,23
6,167.0,23
4,428.0,25
1,94.0,1
7,359.0,2
8,4.0,7
5,44.0,8
8,465.0,9
5,314.0,9
7,51.0,11
6,182.0,11
8,32.0,14
7,452.0,14
9,19.0,14
5,146.0,15
7,65.0,16
5,485.0,16
5,170.0,17
MRI,10.0,18
4,253.0,18
6,31.0,21
5,256.0,21
5,52.0,22
6,290.0,23
5,310.0,23
7,379.0,23
3,36.0,25
7,146.0,25
4,382.0,25
8,67.0,0
5,154.0,0
6,456.0,0
7,90.0,2
8,175.0,2
4,353.0,4
5,490.0,4
8,147.0,7
5,41.0,7
1,236.0,8
9,375.0,7
7,499.0,8
5,248.0,11
8,20.0,14
7,333.0,14
5,482.0,14
6,503.0,14
5,3.0,15
7,67.0,15
6,202.0,16
5,487.0,16
9,409.0,16
3,262.0,18
8,225.0,21
9,259.0,21
5,348.0,21
6,464.0,21
5,152.0,22
6,171.0,23
4,345.0,25
5,134.0,0
8,220.0,0
5,25.0,1
1,421.0,1
MRI,6.0,4
MRI,29.0,7
8,133.0,7
5,388.0,7
5,45.0,8
6,135.0,14
7,474.0,14
5,311.0,15
7,353.0,15
6,218.0,16
7,218.0,16
5,226.0,16
5,455.0,21
6,472.0,21
5,11.0,22
5,362.0,23
3,74.0,25
5,477.0,25
6,16.0,0
10,101.0,0
5,230.0,0
8,270.0,0
1,9.0,1
9,424.0,0
5,142.0,4
4,427.0,4
6,150.0,7
5,21.0,8
1,139.0,8
9,167.0,7
5,234.0,10
9,376.0,14
5,177.0,15
7,274.0,15
6,96.0,16
5,391.0,16
9,35.0,16
MRI,1.0,18
5,6.0,21
5,159.0,22
6,199.0,23
MRI,11.0,25
4,222.0,25
6,66.0,0
8,87.0,0
5,443.0,0
2,110.0,1
1,325.0,1
5,381.0,1
7,271.0,2
9,474.0,2
5,505.0,2
MRI,26.0,7
6,242.0,7
1,61.0,8
5,312.0,8
6,65.0,14
8,74.0,14
7,146.0,14
7,43.0,15
5,127.0,15
6,172.0,16
5,354.0,16
5,416.0,17
5,418.0,18
8,211.0,21
9,394.0,21
5,102.0,22
7,15.0,23
6,254.0,23
5,472.0,23
5,308.0,24
5,246.0,25
7,307.0,0
6,417.0,0
2,26.0,1
7,272.0,2
10,78.0,2
8,310.0,7
9,438.0,7
MRI,32.0,8
1,43.0,8
5,57.0,8
3,124.0,8
5,56.0,9
6,53.0,14
5,68.0,15
9,105.0,14
6,227.0,16
9,74.0,16
3,259.0,18
5,82.0,22
5,446.0,23
6,496.0,23
4,237.0,25
5,260.0,25
7,360.0,25
6,139.0,0
5,370.0,0
1,102.0,1
9,250.0,0
2,381.0,1
7,137.0,2
8,347.0,2
5,421.0,2
7,213.0,4
10,78.0,7
6,90.0,7
5,454.0,7
7,167.0,8
3,252.0,8
5,88.0,14
8,137.0,14
7,68.0,14
5,193.0,15
7,53.0,16
6,282.0,16
5,257.0,21
6,488.0,21
5,157.0,22
9,297.0,21
7,86.0,23
6,207.0,23
5,296.0,23
5,196.0,24
3,73.0,25
4,395.0,25
5,494.0,25
8,227.0,0
5,306.0,0
6,349.0,0
8,395.0,2
7,440.0,2
9,473.0,2
8,101.0,7
5,110.0,7
5,165.0,8
1,376.0,8
9,233.0,9
MRI,14.0,11
3,79.0,11
6,9.0,14
8,125.0,14
3,369.0,14
5,8.0,15
