OT,schedule_day
6,14
5,15
5,15
9,16
9,16
5,16
4,18
4,18
5,21
6,21
5,22
5,22
5,22
4,25
4,25
4,25
5,0
6,0
9,0
7,0
7,0
7,0
4,4
5,7
6,7
6,9
9,14
5,14
6,14
5,15
5,15
9,16
9,16
4,18
4,18
5,21
6,21
3,22
3,22
5,22
5,22
5,22
7,23
4,25
4,25
5,0
6,0
9,0
7,0
7,0
7,0
4,4
5,4
5,7
6,7
5,8
5,8
5,8
6,9
5,11
5,11
9,14
5,15
5,15
9,16
9,16
5,21
6,21
5,22
5,22
4,25
4,25
7,0
5,2
5,8
5,8
8,9
6,9
9,14
5,15
5,16
9,16
9,16
5,17
5,17
4,18
6,21
9,21
5,22
5,22
4,25
4,25
4,25
9,0
7,0
4,4
4,4
9,7
6,7
5,8
9,14
5,15
9,16
9,16
5,16
4,18
4,18
5,22
5,22
5,22
5,23
5,23
7,23
5,24
4,25
5,25
4,25
4,25
4,25
5,0
9,0
7,0
7,0
5,2
4,2
5,3
4,4
5,7
9,7
10,7
6,7
9,14
5,14
6,14
5,15
5,15
5,16
9,16
5,17
4,18
4,18
6,21
9,21
3,22
3,22
5,22
5,22
4,25
4,25
4,25
5,0
7,0
7,0
7,0
7,1
5,2
5,4
4,4
5,7
6,7
6,9
5,14
6,14
5,15
5,15
9,16
9,16
5,21
5,22
5,22
5,22
5,25
4,25
4,25
4,25
4,25
