OT,surgery_duration,schedule_day,simulation_day
9,113,0,0
6,128,0,0
5,199,0,0
2,47,0,0
7,97,0,0
7,129,0,0
10,354,0,0
5,147,0,0
6,69,0,0
MRI,205,1,1
2,76,1,1
2,41,1,1
7,32,1,1
10,65,1,1
10,281,1,1
5,74,1,1
7,23,2,2
4,61,2,2
5,118,2,2
4,97,2,2
7,9,1,1
MRI,302,1,1
10,68,2,2
7,147,2,2
5,1648,2,2
4,398,3,3
3,2065,2,2
7,112,3,3
4,48,2,2
MRI,345,4,4
2,92,1,1
5,201,1,1
4,110,4,4
1,73,0,0
5,42,2,2
1,103,1,1
9,120,2,2
5,112,4,4
3,104,1,1
1,36,2,2
8,522,4,4
5,32,7,7
3,4945,4,4
2,32,7,7
5,29,7,7
9,185,7,7
6,195,7,7
MRI,242,8,8
9,95,0,0
5,42,8,8
5,47,8,8
5,24,8,8
MRI,284,8,8
5,43,9,9
5,111,9,9
10,73,9,9
1,42,7,7
MRI,314,7,7
1,88,8,8
2,2837,8,8
2,46,10,10
7,132,10,10
5,87,10,10
4,2637,9,9
7,67,9,9
3,54,11,11
3,23,11,11
7,75,3,3
5,72,11,11
4,1890,11,11
MRI,347,11,11
9,317,9,9
6,946,4,4
3,92,2,2
6,130,9,9
7,125,14,14
6,158,14,14
1,53,10,10
5,60,14,14
7,96,14,14
5,123,14,14
6,72,14,14
10,86,14,14
2,63,14,14
3,1239,14,14
5,9,15,15
7,248,0,0
5,41,15,15
9,90,14,14
3,33,15,15
5,36,15,15
5,2,15,15
10,482,7,7
4,43,16,16
5,101,16,16
7,192,16,16
5,44,16,16
9,426,16,16
6,93,16,16
1,74,11,11
7,61,4,4
1,105,9,9
1,79,17,17
4,328,17,17
4,98,16,16
2,255,15,15
10,179,16,16
6,133,16,16
3,70,18,18
4,89,18,18
6,24,18,18
3,30,18,18
8,214,18,18
5,32,17,17
7,204,14,14
7,94,18,18
1,88,15,15
2,103,17,17
1,103,18,18
5,94,21,21
MRI,307,21,21
