OT,schedule_day
8,1
8,1
8,2
8,2
MRI,7
MRI,7
MRI,7
8,8
9,14
8,16
8,16
MRI,7
MRI,18
MRI,18
MRI,18
MRI,21
MRI,25
8,2
MRI,7
MRI,7
MRI,7
MRI,7
8,9
3,18
9,0
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
5,9
5,9
MRI,21
2,22
8,23
8,2
MRI,8
MRI,8
MRI,11
5,16
MRI,18
MRI,18
MRI,18
8,23
MRI,25
MRI,25
MRI,25
9,0
MRI,25
MRI,25
9,0
MRI,11
9,14
8,9
8,23
3,7
MRI,7
MRI,7
MRI,7
5,9
5,9
8,15
MRI,21
8,22
4,3
MRI,11
9,14
MRI,15
9,16
MRI,21
MRI,21
MRI,21
9,23
8,1
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
8,8
MRI,8
MRI,8
5,9
5,9
MRI,11
MRI,11
9,14
9,14
9,16
9,23
8,23
9,23
MRI,25
MRI,25
MRI,7
MRI,11
9,23
9,23
9,0
MRI,11
9,23
MRI,25
5,9
5,9
MRI,11
9,23
MRI,25
9,0
9,14
MRI,15
MRI,18
8,23
MRI,25
MRI,25
MRI,25
9,0
8,2
3,7
8,8
5,8
8,9
5,9
MRI,1
5,4
MRI,7
8,9
8,15
3,4
8,14
9,14
MRI,15
9,16
MRI,18
8,23
MRI,7
MRI,8
MRI,8
9,14
9,16
8,18
MRI,18
9,23
3,4
8,1
8,2
MRI,4
8,9
9,14
MRI,18
MRI,18
MRI,18
3,18
MRI,11
9,14
9,16
8,23
3,4
8,8
8,9
5,9
8,23
9,0
MRI,7
MRI,7
MRI,7
8,8
9,16
MRI,18
MRI,21
2,24
3,4
5,8
5,9
10,3
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
MRI,22
MRI,4
MRI,7
MRI,8
MRI,11
MRI,11
MRI,11
9,14
9,16
9,23
9,0
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
9,14
9,14
MRI,22
9,0
8,8
9,23
9,0
8,2
MRI,7
5,9
5,10
9,14
MRI,18
MRI,21
MRI,21
MRI,7
MRI,7
MRI,7
MRI,7
5,9
MRI,1
MRI,1
MRI,1
8,9
5,9
4,17
4,18
8,23
MRI,1
MRI,8
MRI,11
9,23
8,23
9,23
4,17
8,1
MRI,15
MRI,15
MRI,15
MRI,25
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
4,18
MRI,21
MRI,21
MRI,21
8,23
MRI,25
10,3
MRI,7
9,14
9,16
8,16
MRI,18
MRI,21
MRI,7
MRI,8
MRI,21
9,23
MRI,7
8,9
MRI,15
MRI,18
MRI,7
MRI,8
MRI,8
MRI,11
MRI,18
9,0
3,4
MRI,15
MRI,21
9,23
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
2,22
9,23
9,23
MRI,25
9,0
MRI,1
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
5,9
MRI,11
MRI,11
MRI,11
5,23
5,23
MRI,7
MRI,8
MRI,8
8,23
8,23
MRI,1
MRI,4
MRI,7
8,16
9,23
MRI,25
5,18
MRI,21
MRI,21
MRI,21
MRI,21
9,23
8,23
9,23
MRI,25
MRI,25
9,0
3,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,15
MRI,15
MRI,21
MRI,25
9,0
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,25
9,0
3,4
MRI,7
MRI,7
MRI,7
MRI,7
9,16
MRI,21
9,23
8,23
9,23
MRI,25
5,9
5,9
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
MRI,7
MRI,7
MRI,7
MRI,8
9,14
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
9,0
MRI,11
9,23
8,23
8,2
3,4
9,16
8,22
9,23
9,0
MRI,1
9,14
10,3
MRI,7
MRI,7
MRI,7
MRI,7
5,9
9,16
MRI,18
MRI,21
9,23
MRI,25
MRI,8
MRI,11
9,14
5,18
5,18
MRI,21
MRI,21
MRI,21
MRI,21
8,23
9,0
MRI,1
MRI,4
MRI,11
MRI,1
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
8,15
MRI,15
9,16
3,18
MRI,18
MRI,18
MRI,18
9,23
MRI,25
3,7
MRI,7
MRI,7
5,8
5,9
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
9,23
MRI,25
MRI,25
5,9
8,9
MRI,15
MRI,22
MRI,1
MRI,7
MRI,7
MRI,7
MRI,7
MRI,11
9,14
9,0
MRI,11
9,14
8,16
MRI,7
MRI,7
MRI,7
MRI,7
5,8
MRI,8
5,9
MRI,11
MRI,11
9,14
MRI,18
3,21
MRI,21
2,22
8,23
MRI,25
MRI,1
9,16
8,16
2,24
9,0
MRI,7
5,9
9,14
MRI,21
MRI,21
MRI,21
8,23
5,23
9,0
MRI,1
9,14
MRI,15
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
9,23
MRI,4
MRI,8
8,9
MRI,11
9,14
MRI,15
3,18
9,23
8,23
3,4
8,8
5,8
8,9
5,9
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
9,23
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,4
3,7
MRI,7
5,8
5,9
5,9
4,11
MRI,11
MRI,11
MRI,11
9,14
8,15
MRI,21
MRI,25
