OT,schedule_day
8,1
8,2
9,2
9,2
3,3
3,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,7
8,8
MRI,8
MRI,8
MRI,8
MRI,8
5,8
5,8
5,8
8,9
9,9
4,10
MRI,11
8,16
MRI,18
MRI,21
5,8
5,8
5,8
4,10
3,11
3,11
3,14
3,17
3,18
3,18
3,18
4,25
9,2
MRI,11
MRI,15
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,22
MRI,25
MRI,1
8,2
9,2
9,2
3,4
MRI,4
MRI,4
4,10
4,11
MRI,11
MRI,11
MRI,11
MRI,11
5,22
5,22
5,22
5,22
5,22
MRI,11
8,22
7,23
4,24
MRI,7
8,8
MRI,21
MRI,22
9,23
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
9,2
9,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
8,9
4,10
4,11
MRI,11
MRI,11
MRI,11
3,11
9,23
8,23
MRI,25
8,2
9,2
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,11
MRI,22
4,9
MRI,21
7,23
MRI,1
MRI,1
MRI,1
MRI,1
9,2
9,2
MRI,4
MRI,7
8,9
8,22
4,25
4,25
4,25
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
4,24
8,2
4,9
4,10
9,23
8,9
MRI,21
8,23
4,24
4,25
MRI,25
4,25
4,25
MRI,7
MRI,8
4,11
MRI,11
3,11
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,4
MRI,4
MRI,4
MRI,18
MRI,18
MRI,18
MRI,18
MRI,8
MRI,11
MRI,1
MRI,4
MRI,21
MRI,8
MRI,8
MRI,8
MRI,8
MRI,11
MRI,11
MRI,11
8,23
4,25
4,25
MRI,25
4,25
4,25
MRI,7
MRI,18
MRI,21
MRI,7
MRI,7
MRI,7
MRI,7
MRI,22
3,7
MRI,7
MRI,8
4,10
8,22
8,2
MRI,4
MRI,7
MRI,22
9,23
MRI,25
MRI,7
MRI,7
3,4
8,9
4,10
8,16
MRI,8
MRI,8
MRI,8
4,11
MRI,18
MRI,7
9,23
MRI,25
MRI,25
9,2
9,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,1
9,2
9,2
MRI,4
MRI,7
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
9,2
MRI,1
MRI,8
2,10
MRI,11
3,22
3,22
3,22
3,4
MRI,7
9,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,15
MRI,21
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
MRI,11
MRI,11
MRI,18
MRI,18
MRI,18
MRI,21
4,11
MRI,21
MRI,7
MRI,8
MRI,11
MRI,18
9,23
3,4
MRI,18
MRI,21
MRI,25
9,23
MRI,25
MRI,7
4,25
4,25
4,25
9,0
9,2
MRI,4
MRI,7
9,23
MRI,1
9,2
MRI,15
9,23
MRI,7
MRI,8
MRI,18
MRI,18
MRI,18
MRI,18
9,23
MRI,4
MRI,21
4,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
9,2
MRI,7
MRI,8
MRI,18
MRI,21
MRI,22
9,23
MRI,7
MRI,7
MRI,7
8,9
MRI,11
MRI,11
MRI,15
MRI,25
MRI,21
4,25
4,25
4,25
4,25
8,2
9,2
MRI,21
MRI,4
9,21
MRI,18
3,4
9,23
MRI,25
MRI,25
9,2
MRI,4
MRI,4
MRI,4
8,16
4,23
MRI,25
MRI,4
MRI,7
MRI,15
MRI,1
9,2
MRI,4
MRI,7
MRI,8
4,11
4,11
MRI,11
MRI,11
MRI,11
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,18
9,23
MRI,4
MRI,11
MRI,15
9,23
8,16
9,2
8,1
MRI,4
MRI,8
8,9
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
9,2
MRI,4
MRI,4
MRI,4
MRI,25
9,2
MRI,8
MRI,8
MRI,8
MRI,11
MRI,1
9,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,25
9,0
MRI,4
MRI,7
MRI,7
8,8
8,9
4,11
MRI,11
MRI,18
MRI,25
4,25
MRI,25
4,25
MRI,1
8,2
9,2
9,14
MRI,21
MRI,4
MRI,7
MRI,21
9,23
MRI,25
9,2
3,22
4,23
MRI,1
MRI,1
MRI,7
MRI,7
MRI,7
MRI,7
MRI,15
8,2
MRI,21
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
9,23
3,4
MRI,7
4,11
8,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
MRI,11
MRI,25
