OT,overtime,schedule_day
8,22.0,0
2,70.0,1
5,135.0,2
5,348.0,4
6,119.0,7
8,209.0,7
9,328.0,7
5,49.0,8
3,157.0,8
6,158.0,9
5,126.0,14
6,205.0,14
5,248.0,15
4,32.0,16
7,107.0,16
5,215.0,16
1,203.0,18
7,270.0,18
1,80.0,25
10,100.0,0
6,160.0,0
7,260.0,0
5,457.0,2
7,481.0,2
4,92.0,4
5,9.0,8
6,208.0,9
5,58.0,14
5,115.0,15
7,320.0,16
1,132.0,18
2,122.0,22
4,311.0,25
6,73.0,0
7,484.0,0
7,6.0,2
4,64.0,2
7,29.0,4
4,339.0,4
5,126.0,8
6,256.0,9
5,137.0,15
7,71.0,16
7,7.0,17
1,111.0,18
4,428.0,18
5,31.0,21
7,89.0,24
6,112.0,0
2,23.0,1
4,393.0,4
7,407.0,4
6,320.0,7
5,11.0,8
5,192.0,15
9,177.0,16
5,17.0,22
7,97.0,24
4,356.0,25
5,27.0,0
7,473.0,0
2,64.0,1
7,224.0,2
5,397.0,2
9,483.0,7
5,228.0,8
6,217.0,9
5,156.0,14
5,161.0,15
7,269.0,16
5,75.0,22
5,87.0,23
4,83.0,25
1,148.0,25
5,18.0,0
6,122.0,0
7,416.0,0
5,58.0,8
6,246.0,9
4,401.0,9
5,56.0,14
5,235.0,15
7,242.0,16
1,131.0,18
4,461.0,18
6,47.0,21
5,24.0,22
4,479.0,25
2,327.0,1
5,357.0,2
4,331.0,4
6,30.0,7
5,37.0,8
6,122.0,9
1,35.0,11
5,181.0,14
7,493.0,14
5,93.0,15
7,457.0,16
7,467.0,18
5,118.0,22
3,208.0,24
4,304.0,25
1,363.0,25
6,407.0,0
7,451.0,0
5,127.0,4
5,5.0,8
6,91.0,9
5,57.0,14
6,209.0,14
7,485.0,14
5,208.0,15
1,37.0,17
4,8.0,18
6,124.0,21
1,32.0,22
5,165.0,22
5,92.0,23
7,140.0,24
4,191.0,25
6,117.0,0
5,158.0,0
7,305.0,0
9,18.0,0
2,116.0,1
7,267.0,2
3,218.0,3
5,401.0,3
7,185.0,4
4,434.0,4
6,241.0,7
6,163.0,9
5,235.0,14
6,332.0,14
5,498.0,15
5,6.0,16
1,199.0,18
5,127.0,22
4,232.0,25
5,122.0,0
6,143.0,0
7,509.0,0
2,19.0,1
4,395.0,4
6,494.0,7
5,74.0,8
6,240.0,9
5,61.0,14
5,9.0,15
7,77.0,16
7,112.0,18
5,353.0,18
4,430.0,18
6,12.0,21
5,297.0,21
5,5.0,22
7,253.0,24
3,116.0,25
5,71.0,0
8,280.0,0
7,466.0,0
2,53.0,1
5,18.0,3
6,310.0,7
6,378.0,9
5,377.0,11
5,233.0,14
6,275.0,14
5,74.0,15
7,341.0,16
7,254.0,18
6,66.0,21
5,440.0,21
5,159.0,22
6,207.0,0
5,44.0,0
7,128.0,2
5,273.0,2
3,45.0,4
7,263.0,4
5,410.0,4
8,30.0,7
5,461.0,7
5,131.0,8
5,23.0,15
7,388.0,16
6,226.0,21
5,240.0,22
5,353.0,23
4,58.0,25
1,315.0,25
6,38.0,0
5,283.0,0
4,244.0,2
5,197.0,3
5,80.0,8
9,292.0,9
6,432.0,9
5,81.0,14
6,264.0,14
9,505.0,14
5,132.0,15
7,106.0,18
4,345.0,18
8,53.0,21
5,242.0,21
7,113.0,24
4,314.0,25
7,217.0,0
5,298.0,8
4,200.0,9
6,203.0,9
6,150.0,14
5,200.0,14
5,100.0,15
9,483.0,16
5,213.0,16
7,385.0,18
6,368.0,21
3,66.0,22
5,109.0,22
5,127.0,23
7,206.0,24
8,68.0,0
6,157.0,0
5,379.0,0
2,32.0,1
7,156.0,4
5,475.0,8
8,160.0,14
7,249.0,14
5,290.0,14
5,90.0,15
1,151.0,18
6,12.0,21
5,351.0,21
5,156.0,22
1,262.0,25
5,5.0,0
7,390.0,0
7,274.0,2
4,314.0,4
3,179.0,7
6,313.0,7
5,337.0,8
6,285.0,9
6,204.0,14
5,83.0,15
3,62.0,18
7,98.0,18
6,62.0,21
7,474.0,24
3,33.0,25
4,287.0,25
8,84.0,0
6,434.0,0
7,464.0,0
5,393.0,3
7,109.0,4
5,7.0,8
6,121.0,9
3,1.0,10
5,191.0,14
7,216.0,14
5,423.0,15
4,113.0,16
7,406.0,16
5,327.0,23
1,365.0,25
6,221.0,0
5,339.0,0
6,49.0,7
5,127.0,8
6,490.0,9
5,154.0,14
6,201.0,14
5,194.0,15
1,412.0,18
6,265.0,21
5,168.0,22
7,168.0,23
1,426.0,25
7,460.0,0
7,113.0,2
5,409.0,2
7,14.0,4
3,144.0,7
5,131.0,8
6,394.0,9
