OT,overtime,schedule_day
5,59.0,0
3,94.0,0
8,116.0,0
6,211.0,0
10,222.0,0
7,201.0,1
7,19.0,2
4,44.0,2
3,212.0,2
MRI,27.0,4
10,230.0,2
5,250.0,4
4,280.0,4
8,152.0,7
2,14.0,8
7,17.0,8
3,130.0,8
6,79.0,9
4,135.0,9
10,270.0,14
6,313.0,14
3,453.0,14
5,36.0,15
1,304.0,15
9,366.0,14
4,34.0,16
6,204.0,16
9,338.0,16
10,327.0,16
5,324.0,18
6,69.0,21
8,69.0,21
7,328.0,22
7,131.0,23
5,496.0,24
4,468.0,25
8,102.0,0
3,338.0,0
5,490.0,0
5,70.0,1
7,167.0,1
4,32.0,2
7,54.0,2
3,179.0,2
9,230.0,2
3,127.0,4
7,263.0,4
6,55.0,7
8,143.0,7
5,506.0,7
2,111.0,8
7,0.0,10
2,6.0,10
4,21.0,10
5,193.0,11
5,47.0,14
6,135.0,14
10,385.0,14
2,17.0,15
5,90.0,15
1,233.0,15
7,31.0,16
5,381.0,16
7,3.0,17
MRI,14.0,18
8,148.0,21
6,158.0,21
5,383.0,21
7,34.0,22
4,63.0,23
7,130.0,23
9,412.0,23
5,475.0,24
7,353.0,25
3,403.0,25
8,17.0,0
3,285.0,0
5,374.0,0
6,426.0,0
5,5.0,1
7,136.0,1
2,178.0,1
7,39.0,2
3,153.0,2
4,230.0,2
8,62.0,3
9,77.0,2
3,8.0,4
5,406.0,3
6,33.0,7
8,178.0,7
5,71.0,8
2,160.0,8
7,34.0,9
6,37.0,9
4,0.0,10
5,151.0,11
3,167.0,11
6,3.0,14
3,65.0,14
10,93.0,14
7,98.0,14
2,81.0,15
3,113.0,15
6,63.0,16
9,378.0,16
1,399.0,15
8,442.0,16
7,51.0,17
3,3.0,18
4,123.0,18
7,127.0,18
5,423.0,21
7,426.0,22
5,427.0,23
7,5.0,24
5,489.0,24
5,190.0,25
7,300.0,25
8,26.0,0
4,105.0,2
7,9.0,3
6,41.0,3
5,312.0,2
7,37.0,4
4,89.0,4
8,221.0,7
7,45.0,8
3,65.0,8
2,219.0,8
7,23.0,9
6,63.0,9
4,156.0,9
10,290.0,9
5,490.0,11
3,59.0,14
8,111.0,14
6,135.0,14
7,52.0,16
6,341.0,16
5,395.0,17
MRI,21.0,18
7,241.0,18
5,425.0,18
6,111.0,21
8,243.0,21
5,496.0,21
4,14.0,22
7,62.0,22
4,9.0,23
7,37.0,23
5,382.0,24
4,231.0,25
3,262.0,25
6,27.0,0
8,70.0,0
10,124.0,0
3,161.0,0
5,336.0,0
2,40.0,1
7,171.0,1
3,101.0,2
3,43.0,3
4,438.0,4
MRI,17.0,7
8,230.0,7
6,497.0,7
5,13.0,8
2,149.0,8
7,8.0,9
6,56.0,9
4,257.0,9
7,59.0,10
3,22.0,14
10,236.0,14
5,336.0,14
7,381.0,14
6,424.0,14
3,74.0,15
1,414.0,15
6,294.0,16
5,361.0,16
7,140.0,18
8,64.0,21
9,180.0,21
3,19.0,22
7,39.0,24
4,494.0,25
5,191.0,25
10,39.0,0
3,67.0,0
6,319.0,0
5,341.0,0
5,457.0,1
4,35.0,2
9,480.0,2
3,183.0,4
5,445.0,4
8,83.0,7
6,123.0,7
2,147.0,8
7,208.0,8
3,287.0,8
MRI,40.0,11
5,470.0,11
8,23.0,14
10,38.0,14
6,47.0,14
3,108.0,14
5,390.0,14
2,206.0,15
3,316.0,15
6,81.0,16
8,212.0,16
9,360.0,16
5,436.0,17
MRI,35.0,18
4,353.0,18
8,9.0,21
6,66.0,21
2,25.0,22
7,181.0,22
4,459.0,25
3,478.0,0
6,483.0,0
7,119.0,1
3,78.0,2
9,185.0,2
5,290.0,2
10,426.0,2
4,248.0,4
5,485.0,7
2,125.0,8
1,20.0,9
6,434.0,9
9,165.0,9
6,7.0,14
3,55.0,14
7,177.0,14
3,19.0,18
5,340.0,18
8,222.0,21
5,493.0,21
7,397.0,22
4,299.0,25
6,240.0,0
7,5.0,1
2,13.0,1
5,174.0,1
3,82.0,2
7,32.0,4
4,366.0,4
5,387.0,4
5,367.0,7
6,379.0,7
2,25.0,8
6,125.0,9
5,493.0,10
5,287.0,11
8,14.0,14
5,126.0,14
3,168.0,14
6,472.0,14
9,485.0,14
2,96.0,15
6,187.0,16
4,268.0,18
7,3.0,22
5,368.0,23
MRI,4.0,25
5,426.0,25
5,43.0,0
7,330.0,0
6,394.0,0
2,232.0,1
7,442.0,1
4,88.0,2
4,363.0,4
6,48.0,7
5,443.0,7
3,137.0,8
7,157.0,8
2,221.0,8
6,19.0,9
3,135.0,11
5,196.0,11
8,119.0,14
6,460.0,14
7,466.0,14
1,139.0,15
6,40.0,16
7,77.0,18
4,163.0,18
8,25.0,21
6,141.0,21
7,33.0,23
5,420.0,23
9,19.0,23
7,23.0,24
3,26.0,25
4,312.0,25
6,9.0,0
8,51.0,0
3,194.0,0
5,206.0,0
9,422.0,0
2,54.0,1
5,123.0,1
3,30.0,2
4,173.0,2
9,275.0,2
5,382.0,4
6,195.0,7
8,216.0,7
2,119.0,8
9,302.0,9
6,166.0,14
3,347.0,14
7,405.0,14
2,253.0,15
3,283.0,15
1,374.0,15
7,55.0,16
6,352.0,16
5,396.0,16
5,248.0,18
6,290.0,21
9,170.0,23
4,300.0,25
3,181.0,0
5,234.0,0
MRI,16.0,1
5,84.0,1
4,79.0,2
3,221.0,2
7,17.0,3
10,24.0,2
MRI,4.0,4
2,101.0,8
9,147.0,9
5,444.0,9
6,11.0,14
8,42.0,14
3,140.0,14
5,196.0,14
7,466.0,14
2,22.0,15
1,288.0,15
6,7.0,16
9,481.0,16
5,371.0,17
MRI,24.0,18
4,264.0,18
8,9.0,21
6,136.0,21
10,52.0,23
4,114.0,23
7,223.0,23
5,176.0,25
4,410.0,25
3,216.0,0
5,299.0,0
9,478.0,0
2,88.0,1
5,177.0,1
6,324.0,0
7,378.0,1
3,34.0,2
6,70.0,3
5,501.0,3
7,21.0,4
8,10.0,7
6,24.0,7
3,48.0,8
2,227.0,8
7,235.0,8
6,494.0,9
5,379.0,9
5,202.0,14
7,378.0,14
5,93.0,15
7,39.0,17
4,220.0,18
2,32.0,22
7,191.0,23
9,340.0,23
5,487.0,23
4,292.0,25
5,61.0,25
6,80.0,0
5,224.0,0
3,319.0,0
9,336.0,0
5,107.0,1
2,150.0,1
3,53.0,2
4,82.0,2
9,493.0,2
4,215.0,4
5,249.0,4
8,54.0,7
6,74.0,7
5,63.0,8
7,198.0,8
6,172.0,9
10,95.0,9
5,417.0,9
5,321.0,11
5,385.0,14
6,443.0,14
3,32.0,15
5,146.0,15
1,425.0,15
6,170.0,16
9,220.0,16
5,288.0,18
5,275.0,21
