OT,overtime,schedule_day
7,483.0,0
2,22.0,1
5,90.0,1
4,60.0,2
7,239.0,2
7,477.0,3
7,297.0,4
10,5.0,7
6,231.0,7
8,273.0,7
3,4.0,8
5,21.0,7
4,20.0,9
6,53.0,9
6,56.0,10
8,88.0,10
5,282.0,10
7,388.0,10
3,98.0,11
8,127.0,11
5,376.0,11
8,23.0,14
3,37.0,14
6,48.0,14
5,177.0,14
7,378.0,14
2,96.0,15
5,167.0,15
9,509.0,16
5,142.0,16
10,495.0,17
3,26.0,18
4,221.0,18
6,302.0,18
5,416.0,18
10,30.0,21
8,240.0,21
6,330.0,21
5,440.0,21
7,29.0,22
3,62.0,22
5,195.0,22
8,251.0,22
6,17.0,23
7,209.0,23
10,238.0,22
5,344.0,23
8,183.0,24
7,230.0,24
10,272.0,24
MRI,1.0,25
1,128.0,25
4,161.0,25
5,292.0,25
6,148.0,0
8,214.0,0
5,392.0,0
10,489.0,0
2,11.0,1
5,95.0,2
7,124.0,2
8,305.0,1
7,78.0,4
4,264.0,4
8,14.0,7
9,458.0,7
3,122.0,8
5,214.0,8
6,253.0,9
7,206.0,10
5,397.0,10
4,81.0,11
8,87.0,11
5,235.0,11
10,4.0,14
6,79.0,14
5,104.0,14
5,169.0,15
7,320.0,16
4,389.0,16
7,7.0,17
9,88.0,16
5,463.0,17
3,15.0,18
6,46.0,18
1,318.0,18
5,396.0,18
7,473.0,18
8,40.0,21
6,169.0,21
3,212.0,22
5,214.0,22
10,439.0,22
7,132.0,24
4,216.0,25
10,134.0,0
8,140.0,0
2,143.0,1
8,170.0,2
5,339.0,2
4,365.0,2
7,428.0,2
7,198.0,4
4,220.0,4
10,18.0,7
9,260.0,7
6,278.0,7
5,366.0,7
3,49.0,8
6,29.0,9
4,166.0,9
4,344.0,10
5,222.0,11
5,44.0,14
8,75.0,14
7,236.0,14
9,316.0,14
2,20.0,15
5,35.0,15
7,17.0,16
3,121.0,17
5,394.0,16
5,2.0,18
6,266.0,21
8,272.0,21
5,339.0,21
10,487.0,21
3,51.0,22
5,107.0,22
9,256.0,21
8,485.0,22
3,93.0,25
1,96.0,25
5,343.0,25
8,138.0,0
5,191.0,0
9,471.0,0
2,60.0,1
8,1.0,2
7,44.0,2
8,106.0,7
5,369.0,7
2,29.0,8
MRI,34.0,8
3,141.0,8
8,395.0,9
7,34.0,10
4,423.0,10
9,427.0,9
3,67.0,11
MRI,122.0,11
8,371.0,11
6,104.0,14
9,434.0,14
5,5.0,14
2,29.0,15
7,99.0,16
3,1.0,18
1,168.0,18
6,196.0,18
MRI,83.0,21
6,166.0,21
10,206.0,21
4,22.0,22
5,129.0,22
5,429.0,23
2,4.0,24
8,18.0,24
5,203.0,24
7,52.0,25
1,127.0,25
4,232.0,25
3,305.0,25
6,126.0,0
7,132.0,0
5,251.0,0
MRI,33.0,1
9,119.0,0
2,125.0,1
8,327.0,1
7,393.0,3
MRI,3.0,4
5,402.0,3
5,194.0,7
6,196.0,7
5,18.0,8
3,163.0,8
10,6.0,9
6,193.0,9
9,474.0,9
8,286.0,9
7,475.0,10
3,154.0,11
5,15.0,14
10,49.0,14
8,103.0,14
3,148.0,14
7,280.0,14
9,492.0,14
5,116.0,15
7,147.0,16
6,98.0,18
1,347.0,18
4,390.0,18
5,506.0,18
8,182.0,21
6,400.0,21
5,491.0,21
5,157.0,22
7,293.0,23
5,400.0,23
8,41.0,24
9,66.0,23
7,446.0,24
MRI,10.0,25
3,227.0,25
1,372.0,25
3,78.0,0
6,378.0,0
9,124.0,0
7,90.0,2
5,231.0,2
8,135.0,2
7,298.0,4
3,114.0,7
6,121.0,7
8,163.0,7
9,495.0,7
5,118.0,8
4,7.0,9
6,398.0,9
7,65.0,10
MRI,7.0,11
6,189.0,14
9,440.0,14
5,76.0,15
6,262.0,16
5,92.0,16
3,6.0,18
MRI,24.0,18
5,247.0,18
4,385.0,18
6,94.0,21
5,158.0,22
9,246.0,21
7,1.0,23
10,308.0,22
5,426.0,23
9,432.0,23
5,442.0,24
7,29.0,24
1,387.0,25
6,46.0,0
8,232.0,0
7,479.0,0
7,117.0,2
3,182.0,2
8,366.0,2
6,11.0,3
5,391.0,3
MRI,26.0,4
7,70.0,4
5,378.0,4
4,395.0,4
10,27.0,7
8,69.0,7
6,141.0,7
5,384.0,7
8,50.0,8
3,51.0,8
5,63.0,8
6,154.0,9
9,488.0,9
10,23.0,10
7,94.0,10
4,383.0,10
MRI,58.0,11
3,442.0,11
8,221.0,14
9,285.0,14
6,377.0,14
5,222.0,15
7,248.0,16
4,22.0,17
5,34.0,16
9,86.0,16
3,24.0,18
7,29.0,18
6,90.0,18
5,236.0,18
1,377.0,18
8,100.0,21
6,185.0,21
3,24.0,22
5,41.0,22
7,112.0,23
10,273.0,22
7,33.0,24
5,310.0,24
1,141.0,25
4,331.0,25
5,416.0,25
6,22.0,0
8,86.0,0
5,243.0,0
7,426.0,0
8,112.0,1
2,165.0,1
8,216.0,2
7,234.0,2
5,353.0,2
7,11.0,3
9,87.0,2
3,7.0,4
MRI,7.0,4
7,231.0,4
4,318.0,4
5,487.0,4
MRI,10.0,7
8,18.0,7
5,162.0,7
3,28.0,8
7,29.0,8
5,130.0,8
7,32.0,9
4,35.0,9
7,79.0,10
10,446.0,0
5,269.0,11
6,221.0,14
8,224.0,14
5,255.0,14
9,458.0,14
5,33.0,15
2,80.0,15
8,135.0,15
4,26.0,16
6,265.0,16
7,50.0,17
8,100.0,17
4,122.0,17
9,453.0,16
6,9.0,18
MRI,9.0,18
1,57.0,18
5,128.0,18
7,488.0,18
MRI,39.0,21
9,105.0,21
5,309.0,22
7,253.0,23
8,121.0,24
5,375.0,24
10,458.0,22
7,13.0,25
4,395.0,25
8,15.0,0
8,411.0,1
4,67.0,2
8,338.0,2
3,96.0,3
5,424.0,3
7,461.0,3
MRI,16.0,4
7,113.0,4
8,391.0,4
5,123.0,8
3,224.0,8
6,410.0,9
6,25.0,10
8,91.0,10
10,250.0,8
4,250.0,10
10,10.0,14
8,25.0,14
9,114.0,14
5,222.0,14
7,246.0,14
6,260.0,14
5,14.0,15
4,59.0,16
6,187.0,16
7,272.0,16
8,27.0,17
4,36.0,17
5,397.0,16
6,171.0,18
1,406.0,18
7,471.0,18
5,323.0,21
3,21.0,22
5,214.0,22
9,311.0,21
8,44.0,23
7,74.0,23
MRI,2.0,25
1,193.0,25
8,151.0,0
2,151.0,1
8,178.0,1
7,80.0,2
